,time,generation biomass,generation fossil brown coal/lignite,generation fossil gas,generation fossil hard coal,generation fossil oil,generation hydro pumped storage consumption,generation hydro run-of-river and poundage,generation hydro water reservoir,generation nuclear,generation other,generation other renewable,generation solar,generation waste,generation wind onshore,total load actual
20969,2017-05-23 16:00:00+00:00,380.0,581.0,4583.0,5407.0,320.0,141.21052631578948,1011.0,1589.0,5056.0,52.0,99.0,4116.0,274.0,6512.0,31118.0
20970,2017-05-23 17:00:00+00:00,379.0,578.0,4927.0,5463.0,323.0,134.89473684210526,1006.0,1415.0,5056.0,52.0,101.0,3219.0,267.0,6913.0,30851.0
20971,2017-05-23 18:00:00+00:00,382.0,575.0,4804.0,5480.0,324.0,128.57894736842104,1019.0,1739.0,5056.0,53.0,105.0,1849.0,262.0,7307.0,30780.0
20972,2017-05-23 19:00:00+00:00,385.0,575.0,4660.0,5542.0,324.0,122.26315789473684,1026.0,2079.0,5056.0,54.0,108.0,869.0,259.0,7592.0,31330.0
20973,2017-05-23 20:00:00+00:00,383.0,574.0,4738.0,5555.0,326.0,115.94736842105263,997.0,1445.0,5057.0,54.0,106.0,657.0,260.0,7982.0,30129.0
20974,2017-05-23 21:00:00+00:00,381.0,514.0,4722.0,5023.0,325.0,109.63157894736842,979.0,780.0,5058.0,54.0,98.0,645.0,271.0,7713.0,27520.0
20975,2017-05-23 22:00:00+00:00,383.0,519.0,4039.0,4410.0,307.0,103.3157894736842,954.0,1097.0,5059.0,54.0,107.0,643.0,279.0,7284.0,26053.0
20976,2017-05-23 23:00:00+00:00,383.0,553.0,3931.0,4190.0,302.0,97.0,956.0,1114.0,5060.0,53.0,106.0,640.0,288.0,6779.0,24727.0
20977,2017-05-24 00:00:00+00:00,382.0,557.0,3967.0,4073.0,299.0,440.0,968.0,736.0,5061.0,52.0,106.0,633.0,283.0,6391.0,23826.0
20978,2017-05-24 01:00:00+00:00,381.0,560.0,3921.0,4247.0,301.0,512.0,963.0,692.0,5062.0,52.0,106.0,632.0,286.0,5873.0,23421.0
20979,2017-05-24 02:00:00+00:00,383.0,569.0,3902.0,4335.0,299.0,538.0,944.0,695.0,5061.0,52.0,105.0,605.0,293.0,5422.0,23315.0
20980,2017-05-24 03:00:00+00:00,383.0,564.0,4028.0,4587.0,300.0,348.0,929.0,787.0,5063.0,52.0,105.0,552.0,312.0,4902.0,23803.0
20981,2017-05-24 04:00:00+00:00,380.0,533.0,3880.0,5087.0,306.0,210.0,934.0,1178.0,5063.0,52.0,105.0,367.0,317.0,4542.0,25425.0
20982,2017-05-24 05:00:00+00:00,382.0,513.0,4174.0,5511.0,317.0,49.0,936.0,1377.0,5065.0,57.0,107.0,413.0,311.0,4166.0,27817.0
20983,2017-05-24 06:00:00+00:00,388.0,537.0,4846.0,5964.0,326.0,53.35294117647059,982.0,1685.0,5064.0,54.0,97.0,1173.0,308.0,3564.0,30057.0
20984,2017-05-24 07:00:00+00:00,388.0,560.0,5217.0,6008.0,328.0,57.705882352941174,994.0,2042.0,5065.0,53.0,98.0,2707.0,309.0,3066.0,31221.0
20985,2017-05-24 08:00:00+00:00,388.0,570.0,5254.0,6125.0,327.0,62.05882352941177,995.0,1772.0,5062.0,52.0,101.0,4123.0,309.0,3068.0,31967.0
20986,2017-05-24 09:00:00+00:00,388.0,565.0,5209.0,6174.0,324.0,66.41176470588235,986.0,2266.0,5059.0,52.0,106.0,4860.0,309.0,2953.0,32648.0
20987,2017-05-24 10:00:00+00:00,381.0,567.0,5250.0,6167.0,322.0,70.76470588235294,1022.0,2850.0,5058.0,54.0,103.0,5172.0,303.0,2946.0,33289.0
20988,2017-05-24 11:00:00+00:00,383.0,568.0,5349.0,6176.0,320.0,75.11764705882354,1022.0,2771.0,5058.0,54.0,100.0,5273.0,311.0,3004.0,33339.0
20989,2017-05-24 12:00:00+00:00,377.0,563.0,5177.0,6070.0,319.0,79.47058823529412,1000.0,2309.0,5057.0,54.0,102.0,5301.0,321.0,3053.0,32374.0
20990,2017-05-24 13:00:00+00:00,380.0,558.0,5272.0,5961.0,312.0,83.8235294117647,991.0,2719.0,5056.0,52.0,101.0,5173.0,320.0,3136.0,31920.0
20991,2017-05-24 14:00:00+00:00,389.0,550.0,5333.0,6066.0,318.0,88.17647058823529,974.0,2439.0,5055.0,52.0,93.0,4936.0,320.0,3309.0,31986.0
20992,2017-05-24 15:00:00+00:00,391.0,554.0,5435.0,6062.0,319.0,92.52941176470588,980.0,2606.0,5046.0,52.0,93.0,4500.0,325.0,3370.0,32069.0
20993,2017-05-24 16:00:00+00:00,386.0,555.0,5375.0,6077.0,316.0,96.88235294117646,984.0,2385.0,5044.0,53.0,103.0,3834.0,316.0,3476.0,31697.0
20994,2017-05-24 17:00:00+00:00,373.0,565.0,5403.0,6116.0,315.0,101.23529411764706,997.0,2885.0,5048.0,53.0,107.0,2824.0,310.0,3587.0,31417.0
20995,2017-05-24 18:00:00+00:00,384.0,569.0,5194.0,6152.0,305.0,105.58823529411765,1011.0,3295.0,5056.0,54.0,107.0,1496.0,315.0,3843.0,31135.0
20996,2017-05-24 19:00:00+00:00,392.0,565.0,5123.0,6157.0,317.0,109.94117647058823,1016.0,3435.0,5059.0,54.0,107.0,751.0,311.0,4265.0,31522.0
20997,2017-05-24 20:00:00+00:00,387.0,572.0,5169.0,6111.0,324.0,114.29411764705881,1012.0,3047.0,5061.0,54.0,105.0,625.0,306.0,4877.0,30396.0
20998,2017-05-24 21:00:00+00:00,387.0,580.0,5096.0,6033.0,324.0,118.6470588235294,992.0,1669.0,5061.0,54.0,106.0,604.0,319.0,5038.0,27772.0
20999,2017-05-24 22:00:00+00:00,390.0,563.0,5210.0,5883.0,308.0,123.0,957.0,1405.0,5061.0,53.0,104.0,554.0,323.0,4631.0,26415.0
21000,2017-05-24 23:00:00+00:00,391.0,554.0,5043.0,5859.0,299.0,259.0,945.0,882.0,5063.0,53.0,104.0,553.0,326.0,4567.0,25034.0
21001,2017-05-25 00:00:00+00:00,390.0,540.0,5182.0,5568.0,297.0,418.0,934.0,864.0,5063.0,53.0,104.0,496.0,321.0,4159.0,24141.0
21002,2017-05-25 01:00:00+00:00,388.0,548.0,5069.0,5778.0,295.0,418.0,926.0,748.0,5065.0,53.0,106.0,369.0,316.0,3675.0,23810.0
21003,2017-05-25 02:00:00+00:00,390.0,566.0,5130.0,5938.0,294.0,418.0,919.0,863.0,5064.0,54.0,102.0,210.0,320.0,3307.0,23622.0
21004,2017-05-25 03:00:00+00:00,389.0,568.0,5268.0,6002.0,297.0,293.0,921.0,1024.0,5065.0,54.0,103.0,145.0,324.0,2853.0,23950.0
21005,2017-05-25 04:00:00+00:00,389.0,539.0,5734.0,6034.0,302.0,209.0,938.0,2051.0,5061.0,54.0,105.0,78.0,320.0,2265.0,25470.0
21006,2017-05-25 05:00:00+00:00,389.0,550.0,6398.0,6012.0,315.0,56.0,959.0,2701.0,5057.0,54.0,108.0,279.0,319.0,1903.0,27837.0
21007,2017-05-25 06:00:00+00:00,397.0,583.0,6424.0,6154.0,317.0,52.875,1010.0,4019.0,5033.0,53.0,109.0,994.0,310.0,1436.0,30056.0
21008,2017-05-25 07:00:00+00:00,389.0,585.0,6361.0,6151.0,317.0,49.75,1022.0,4932.0,5021.0,53.0,106.0,2556.0,310.0,1051.0,31575.0
21009,2017-05-25 08:00:00+00:00,386.0,584.0,6313.0,6148.0,317.0,46.625,1034.0,4749.0,5018.0,52.0,104.0,4099.0,318.0,1328.0,32467.0
21010,2017-05-25 09:00:00+00:00,390.0,578.0,6396.0,6228.0,316.0,43.5,1024.0,4160.0,5015.0,52.0,99.0,4772.0,312.0,1810.0,33184.0
21011,2017-05-25 10:00:00+00:00,377.0,567.0,6586.0,6270.0,315.0,40.375,1042.0,4279.0,5018.0,52.0,100.0,5123.0,299.0,1966.0,33820.0
21012,2017-05-25 11:00:00+00:00,373.0,572.0,6731.0,6321.0,318.0,37.25,1035.0,3880.0,5032.0,50.0,101.0,5248.0,289.0,2354.0,33991.0
21013,2017-05-25 12:00:00+00:00,355.0,581.0,6858.0,6312.0,318.0,34.125,1002.0,2753.0,5040.0,51.0,102.0,5171.0,285.0,2756.0,33104.0
21014,2017-05-25 13:00:00+00:00,355.0,585.0,6918.0,6402.0,320.0,31.0,1001.0,2616.0,5043.0,51.0,106.0,4941.0,285.0,2759.0,32609.0
21015,2017-05-25 14:00:00+00:00,352.0,584.0,7147.0,6479.0,318.0,27.875,1006.0,3345.0,5042.0,52.0,107.0,4571.0,285.0,2393.0,32724.0
21016,2017-05-25 15:00:00+00:00,349.0,592.0,7076.0,6475.0,316.0,24.75,1012.0,3493.0,5049.0,51.0,108.0,3980.0,285.0,2887.0,32855.0
21017,2017-05-25 16:00:00+00:00,355.0,586.0,7167.0,6508.0,319.0,21.625,992.0,3332.0,5051.0,51.0,109.0,3351.0,286.0,2662.0,32304.0
21018,2017-05-25 17:00:00+00:00,381.0,593.0,7069.0,6525.0,324.0,18.5,989.0,3271.0,5052.0,52.0,110.0,2471.0,288.0,3034.0,31816.0
21019,2017-05-25 18:00:00+00:00,381.0,581.0,7045.0,6497.0,322.0,15.375,1005.0,3178.0,5055.0,52.0,110.0,1325.0,294.0,3669.0,31591.0
21020,2017-05-25 19:00:00+00:00,382.0,586.0,6813.0,6361.0,322.0,12.25,1041.0,3051.0,5056.0,52.0,107.0,696.0,296.0,3966.0,31854.0
21021,2017-05-25 20:00:00+00:00,380.0,586.0,6901.0,6492.0,326.0,9.125,1021.0,2436.0,5057.0,52.0,107.0,580.0,294.0,3917.0,30641.0
21022,2017-05-25 21:00:00+00:00,376.0,566.0,6535.0,6199.0,326.0,6.0,997.0,1722.0,5059.0,52.0,111.0,545.0,296.0,3753.0,28262.0
21023,2017-05-25 22:00:00+00:00,373.0,585.0,5497.0,6376.0,308.0,37.0,968.0,2118.0,5060.0,52.0,108.0,473.0,302.0,3397.0,26882.0
21024,2017-05-25 23:00:00+00:00,379.0,586.0,5394.0,6452.0,300.0,38.0,958.0,2066.0,5060.0,52.0,105.0,440.0,289.0,2527.0,25467.0
21025,2017-05-26 00:00:00+00:00,389.0,583.0,5383.0,6497.0,300.0,237.0,960.0,1209.0,5060.0,52.0,109.0,369.0,276.0,2547.0,24463.0
21026,2017-05-26 01:00:00+00:00,388.0,585.0,5427.0,6362.0,297.0,279.0,963.0,864.0,5060.0,52.0,107.0,227.0,287.0,2619.0,24058.0
21027,2017-05-26 02:00:00+00:00,387.0,583.0,5642.0,6472.0,293.0,279.0,952.0,771.0,5060.0,53.0,105.0,90.0,295.0,2173.0,23807.0
21028,2017-05-26 03:00:00+00:00,389.0,584.0,5725.0,6565.0,295.0,248.0,952.0,930.0,5062.0,53.0,107.0,55.0,305.0,2030.0,24214.0
21029,2017-05-26 04:00:00+00:00,382.0,583.0,5630.0,6468.0,281.0,247.0,956.0,1832.0,5063.0,53.0,109.0,53.0,305.0,2051.0,25593.0
21030,2017-05-26 05:00:00+00:00,364.0,584.0,6412.0,6533.0,302.0,90.0,971.0,1965.0,5065.0,53.0,109.0,228.0,308.0,2407.0,27991.0
21031,2017-05-26 06:00:00+00:00,363.0,583.0,6528.0,6692.0,295.0,92.3913043478261,1036.0,2828.0,5066.0,53.0,108.0,844.0,307.0,2591.0,30317.0
21032,2017-05-26 07:00:00+00:00,351.0,586.0,6931.0,6763.0,288.0,94.78260869565217,1064.0,3590.0,5065.0,53.0,105.0,2024.0,296.0,2593.0,31901.0
21033,2017-05-26 08:00:00+00:00,350.0,584.0,6918.0,6765.0,272.0,97.17391304347827,1072.0,3781.0,5061.0,55.0,100.0,3279.0,291.0,2569.0,32733.0
21034,2017-05-26 09:00:00+00:00,346.0,585.0,7127.0,6765.0,301.0,99.56521739130434,1063.0,4011.0,5056.0,53.0,97.0,3882.0,287.0,2485.0,33371.0
21035,2017-05-26 10:00:00+00:00,368.0,578.0,7017.0,6755.0,293.0,101.95652173913044,1059.0,4263.0,5052.0,54.0,105.0,4203.0,293.0,2738.0,34003.0
21036,2017-05-26 11:00:00+00:00,377.0,577.0,6876.0,6749.0,295.0,104.34782608695652,1031.0,3637.0,5052.0,55.0,107.0,4453.0,288.0,3159.0,33995.0
21037,2017-05-26 12:00:00+00:00,377.0,584.0,6683.0,6750.0,297.0,106.73913043478261,1017.0,2436.0,5051.0,54.0,105.0,4440.0,292.0,3607.0,32791.0
21038,2017-05-26 13:00:00+00:00,376.0,584.0,6728.0,6752.0,298.0,109.13043478260869,1016.0,1854.0,5052.0,54.0,103.0,4234.0,299.0,3773.0,32013.0
21039,2017-05-26 14:00:00+00:00,374.0,585.0,6921.0,6758.0,296.0,111.52173913043478,1021.0,1602.0,5048.0,54.0,101.0,3815.0,302.0,4130.0,31924.0
21040,2017-05-26 15:00:00+00:00,373.0,586.0,7087.0,6752.0,294.0,113.91304347826087,1023.0,1409.0,5051.0,54.0,109.0,3182.0,313.0,4491.0,31912.0
21041,2017-05-26 16:00:00+00:00,384.0,585.0,7121.0,6717.0,295.0,116.30434782608695,1025.0,1044.0,5050.0,55.0,111.0,2488.0,320.0,5108.0,31447.0
21042,2017-05-26 17:00:00+00:00,395.0,585.0,7065.0,6698.0,296.0,118.69565217391305,1029.0,1128.0,5050.0,54.0,111.0,1761.0,318.0,4817.0,30943.0
21043,2017-05-26 18:00:00+00:00,396.0,585.0,6853.0,6721.0,311.0,121.08695652173913,1036.0,1761.0,5052.0,55.0,111.0,892.0,321.0,4905.0,30613.0
21044,2017-05-26 19:00:00+00:00,395.0,585.0,6948.0,6728.0,322.0,123.47826086956522,1050.0,2147.0,5054.0,55.0,110.0,441.0,325.0,4801.0,30931.0
21045,2017-05-26 20:00:00+00:00,388.0,578.0,6777.0,6627.0,327.0,125.86956521739131,1039.0,1592.0,5055.0,55.0,112.0,353.0,329.0,4856.0,29817.0
21046,2017-05-26 21:00:00+00:00,388.0,576.0,6176.0,6336.0,324.0,128.26086956521738,1044.0,1427.0,5056.0,55.0,112.0,313.0,308.0,4623.0,27903.0
21047,2017-05-26 22:00:00+00:00,389.0,586.0,4816.0,6069.0,303.0,130.65217391304347,999.0,2266.0,5057.0,55.0,110.0,222.0,307.0,4016.0,26740.0
21048,2017-05-26 23:00:00+00:00,391.0,578.0,4442.0,5658.0,294.0,133.04347826086956,983.0,2318.0,5059.0,54.0,110.0,157.0,307.0,3903.0,25153.0
21049,2017-05-27 00:00:00+00:00,391.0,572.0,4422.0,5316.0,287.0,135.43478260869566,1001.0,2060.0,5060.0,54.0,110.0,158.0,305.0,3538.0,24032.0
21050,2017-05-27 01:00:00+00:00,388.0,586.0,4533.0,5044.0,279.0,137.82608695652175,998.0,1876.0,5060.0,52.0,109.0,156.0,308.0,3499.0,23446.0
21051,2017-05-27 02:00:00+00:00,391.0,574.0,4410.0,4840.0,274.0,140.2173913043478,989.0,1772.0,5060.0,52.0,108.0,130.0,313.0,3217.0,22984.0
21052,2017-05-27 03:00:00+00:00,390.0,574.0,4197.0,4854.0,264.0,142.6086956521739,973.0,1424.0,5060.0,52.0,109.0,96.0,313.0,3251.0,22694.0
21053,2017-05-27 04:00:00+00:00,390.0,523.0,4283.0,4604.0,259.0,145.0,968.0,1202.0,5059.0,52.0,110.0,71.0,312.0,3574.0,22599.0
21054,2017-05-27 05:00:00+00:00,390.0,459.0,4450.0,4370.0,257.0,327.0,975.0,919.0,5059.0,52.0,110.0,219.0,322.0,3896.0,22894.0
21055,2017-05-27 06:00:00+00:00,389.0,517.0,4472.0,4662.0,252.0,140.0,984.0,1370.0,5058.0,53.0,111.0,869.0,324.0,3670.0,24807.0
21056,2017-05-27 07:00:00+00:00,380.0,558.0,4151.0,5216.0,259.0,93.66666666666666,1038.0,2063.0,5056.0,53.0,111.0,2078.0,329.0,3399.0,27041.0
21057,2017-05-27 08:00:00+00:00,387.0,583.0,4049.0,5272.0,261.0,47.33333333333333,1037.0,1811.0,5055.0,53.0,112.0,3610.0,334.0,3693.0,28596.0
21058,2017-05-27 09:00:00+00:00,385.0,557.0,4045.0,5090.0,261.0,1.0,1033.0,1671.0,5055.0,53.0,111.0,4275.0,332.0,4399.0,29102.0
21059,2017-05-27 10:00:00+00:00,384.0,580.0,3938.0,4747.0,261.0,266.0,1036.0,1447.0,5053.0,52.0,111.0,4598.0,321.0,5350.0,29440.0
21060,2017-05-27 11:00:00+00:00,383.0,585.0,3976.0,4422.0,262.0,350.0,1032.0,1424.0,5051.0,53.0,110.0,4860.0,315.0,5949.0,29661.0
21061,2017-05-27 12:00:00+00:00,380.0,585.0,4022.0,4066.0,259.0,353.0,1002.0,1312.0,5047.0,52.0,108.0,4701.0,324.0,6478.0,29055.0
21062,2017-05-27 13:00:00+00:00,384.0,567.0,3864.0,3913.0,257.0,144.0,985.0,1045.0,5045.0,52.0,106.0,4464.0,338.0,6882.0,27883.0
21063,2017-05-27 14:00:00+00:00,387.0,582.0,3971.0,3653.0,257.0,561.0,1000.0,952.0,5042.0,52.0,106.0,3953.0,340.0,7208.0,27190.0
21064,2017-05-27 15:00:00+00:00,387.0,584.0,4121.0,3651.0,244.0,475.0,1006.0,981.0,5044.0,51.0,106.0,3289.0,339.0,7505.0,27078.0
21065,2017-05-27 16:00:00+00:00,387.0,584.0,4423.0,3653.0,255.0,498.0,986.0,1020.0,5044.0,52.0,106.0,2562.0,323.0,7594.0,27047.0
21066,2017-05-27 17:00:00+00:00,386.0,584.0,4507.0,3858.0,257.0,94.0,999.0,928.0,5047.0,52.0,107.0,1596.0,316.0,7433.0,27012.0
21067,2017-05-27 18:00:00+00:00,386.0,550.0,4646.0,4312.0,258.0,118.85714285714286,1033.0,1625.0,5049.0,52.0,107.0,720.0,330.0,6759.0,27246.0
21068,2017-05-27 19:00:00+00:00,388.0,457.0,4799.0,4586.0,254.0,143.71428571428572,1035.0,2722.0,5052.0,52.0,108.0,354.0,330.0,6054.0,28341.0
21069,2017-05-27 20:00:00+00:00,392.0,404.0,4762.0,4542.0,235.0,168.57142857142856,1029.0,2831.0,5053.0,53.0,108.0,343.0,333.0,5968.0,27862.0
21070,2017-05-27 21:00:00+00:00,388.0,402.0,4778.0,4341.0,235.0,193.42857142857144,1025.0,1990.0,5054.0,53.0,107.0,330.0,334.0,6050.0,26021.0
21071,2017-05-27 22:00:00+00:00,393.0,422.0,4344.0,3890.0,234.0,218.28571428571428,1011.0,1674.0,5053.0,51.0,106.0,265.0,334.0,6282.0,24471.0
21072,2017-05-27 23:00:00+00:00,392.0,421.0,4591.0,3552.0,233.0,243.14285714285714,967.0,1261.0,5054.0,52.0,107.0,224.0,335.0,6265.0,23166.0
21073,2017-05-28 00:00:00+00:00,392.0,422.0,4328.0,3205.0,233.0,268.0,957.0,1131.0,5053.0,52.0,106.0,161.0,336.0,6078.0,22072.0
21074,2017-05-28 01:00:00+00:00,391.0,506.0,4409.0,2941.0,233.0,509.0,946.0,1045.0,5052.0,52.0,106.0,129.0,337.0,6040.0,21411.0
21075,2017-05-28 02:00:00+00:00,394.0,562.0,4657.0,2777.0,231.0,511.0,942.0,871.0,5052.0,52.0,106.0,91.0,316.0,5930.0,21041.0
21076,2017-05-28 03:00:00+00:00,388.0,565.0,4829.0,2844.0,233.0,527.0,936.0,837.0,5051.0,52.0,106.0,73.0,313.0,5589.0,20839.0
21077,2017-05-28 04:00:00+00:00,390.0,557.0,4620.0,2798.0,234.0,527.0,940.0,849.0,5049.0,52.0,104.0,60.0,328.0,5070.0,20504.0
21078,2017-05-28 05:00:00+00:00,389.0,545.0,4773.0,2842.0,237.0,979.0,946.0,976.0,5048.0,52.0,98.0,185.0,331.0,4504.0,20355.0
21079,2017-05-28 06:00:00+00:00,386.0,542.0,4585.0,2832.0,237.0,325.0,950.0,1034.0,5048.0,53.0,100.0,631.0,332.0,3983.0,21432.0
21080,2017-05-28 07:00:00+00:00,393.0,304.0,4262.0,3059.0,237.0,303.25,995.0,1433.0,5048.0,53.0,102.0,1450.0,332.0,3762.0,23150.0
21081,2017-05-28 08:00:00+00:00,390.0,263.0,4051.0,3354.0,237.0,281.5,993.0,1661.0,5047.0,53.0,101.0,2231.0,326.0,4290.0,24756.0
21082,2017-05-28 09:00:00+00:00,388.0,280.0,3792.0,3489.0,237.0,259.75,990.0,1331.0,5047.0,53.0,99.0,2541.0,335.0,5171.0,25433.0
21083,2017-05-28 10:00:00+00:00,388.0,281.0,3715.0,3447.0,237.0,238.0,1005.0,1379.0,5045.0,53.0,100.0,2676.0,333.0,5762.0,25880.0
21084,2017-05-28 11:00:00+00:00,390.0,293.0,3784.0,3448.0,234.0,65.0,1002.0,1445.0,5045.0,52.0,104.0,2622.0,335.0,6389.0,26186.0
21085,2017-05-28 12:00:00+00:00,389.0,272.0,3503.0,3459.0,232.0,209.0,975.0,1096.0,5044.0,52.0,103.0,2894.0,332.0,7001.0,26094.0
21086,2017-05-28 13:00:00+00:00,386.0,280.0,3517.0,3380.0,233.0,725.0,980.0,1099.0,5043.0,52.0,102.0,2885.0,333.0,6777.0,24910.0
21087,2017-05-28 14:00:00+00:00,390.0,291.0,3802.0,3306.0,233.0,1179.0,980.0,1239.0,5043.0,52.0,101.0,2699.0,332.0,6433.0,24066.0
21088,2017-05-28 15:00:00+00:00,388.0,292.0,4002.0,3337.0,235.0,945.0,975.0,1194.0,5044.0,52.0,103.0,2154.0,325.0,6541.0,23818.0
21089,2017-05-28 16:00:00+00:00,380.0,260.0,3953.0,3259.0,235.0,562.0,980.0,1201.0,5042.0,52.0,102.0,1634.0,328.0,6369.0,24002.0
21090,2017-05-28 17:00:00+00:00,374.0,289.0,4072.0,3687.0,235.0,112.0,982.0,1546.0,5045.0,53.0,98.0,1092.0,330.0,5681.0,24439.0
21091,2017-05-28 18:00:00+00:00,376.0,301.0,3920.0,3946.0,236.0,108.2,1016.0,1980.0,5046.0,53.0,96.0,527.0,326.0,5479.0,25220.0
21092,2017-05-28 19:00:00+00:00,378.0,289.0,4309.0,4148.0,236.0,104.4,1037.0,3621.0,5048.0,53.0,98.0,105.0,323.0,5288.0,27085.0
21093,2017-05-28 20:00:00+00:00,376.0,293.0,4595.0,4219.0,239.0,100.6,1041.0,3654.0,5049.0,52.0,98.0,77.0,323.0,5003.0,27467.0
21094,2017-05-28 21:00:00+00:00,375.0,289.0,4501.0,4032.0,242.0,96.8,1032.0,2999.0,5049.0,52.0,98.0,58.0,320.0,4977.0,25629.0
21095,2017-05-28 22:00:00+00:00,377.0,291.0,4709.0,3856.0,241.0,93.0,1002.0,1322.0,5050.0,52.0,101.0,47.0,319.0,4886.0,23807.0
21096,2017-05-28 23:00:00+00:00,376.0,263.0,4994.0,3794.0,241.0,278.0,987.0,987.0,5051.0,52.0,98.0,47.0,316.0,4735.0,22565.0
21097,2017-05-29 00:00:00+00:00,377.0,266.0,4974.0,3799.0,239.0,370.0,1005.0,951.0,5051.0,52.0,97.0,48.0,318.0,4074.0,21794.0
21098,2017-05-29 01:00:00+00:00,377.0,278.0,4902.0,3906.0,236.0,309.0,994.0,951.0,5050.0,52.0,94.0,47.0,315.0,3527.0,21438.0
21099,2017-05-29 02:00:00+00:00,376.0,264.0,5018.0,4275.0,238.0,157.0,1012.0,925.0,5051.0,53.0,97.0,47.0,315.0,3076.0,21468.0
21100,2017-05-29 03:00:00+00:00,375.0,272.0,5151.0,4852.0,241.0,155.22727272727272,1018.0,1038.0,5051.0,53.0,96.0,46.0,309.0,2497.0,22049.0
21101,2017-05-29 04:00:00+00:00,376.0,268.0,5470.0,5522.0,238.0,153.45454545454547,1034.0,1602.0,5050.0,52.0,98.0,47.0,302.0,2122.0,24114.0
21102,2017-05-29 05:00:00+00:00,374.0,283.0,6106.0,5858.0,255.0,151.6818181818182,1037.0,2328.0,5052.0,53.0,92.0,143.0,309.0,1719.0,26921.0
21103,2017-05-29 06:00:00+00:00,379.0,294.0,6364.0,6249.0,289.0,149.9090909090909,1048.0,3985.0,5052.0,54.0,95.0,510.0,312.0,1351.0,29403.0
21104,2017-05-29 07:00:00+00:00,373.0,294.0,6388.0,6393.0,302.0,148.13636363636363,1083.0,4690.0,5052.0,54.0,98.0,1180.0,310.0,1175.0,30974.0
21105,2017-05-29 08:00:00+00:00,371.0,294.0,6532.0,6493.0,314.0,146.36363636363637,1118.0,5132.0,5052.0,54.0,99.0,2020.0,311.0,1241.0,31817.0
21106,2017-05-29 09:00:00+00:00,367.0,294.0,6413.0,6484.0,315.0,144.5909090909091,1084.0,4643.0,5051.0,54.0,99.0,2608.0,314.0,1334.0,32151.0
21107,2017-05-29 10:00:00+00:00,356.0,294.0,6492.0,6507.0,314.0,142.8181818181818,1087.0,4971.0,5049.0,54.0,101.0,2959.0,322.0,1477.0,32651.0
21108,2017-05-29 11:00:00+00:00,369.0,317.0,6366.0,6449.0,315.0,141.04545454545453,1063.0,4046.0,5047.0,53.0,96.0,3277.0,321.0,1772.0,32640.0
21109,2017-05-29 12:00:00+00:00,370.0,378.0,6272.0,6414.0,325.0,139.27272727272728,1048.0,2832.0,5046.0,53.0,94.0,3566.0,330.0,1944.0,31584.0
21110,2017-05-29 13:00:00+00:00,366.0,448.0,6058.0,6224.0,324.0,137.5,1053.0,2553.0,5046.0,55.0,95.0,3635.0,329.0,2215.0,30870.0
21111,2017-05-29 14:00:00+00:00,362.0,499.0,5991.0,6280.0,320.0,135.72727272727272,1035.0,2242.0,5045.0,56.0,98.0,3454.0,326.0,2590.0,30796.0
21112,2017-05-29 15:00:00+00:00,362.0,549.0,5925.0,6260.0,324.0,133.95454545454544,1035.0,2491.0,5042.0,58.0,99.0,3110.0,323.0,2857.0,30768.0
21113,2017-05-29 16:00:00+00:00,367.0,561.0,6092.0,6243.0,322.0,132.1818181818182,1032.0,2220.0,5041.0,60.0,99.0,2611.0,323.0,2979.0,30435.0
21114,2017-05-29 17:00:00+00:00,368.0,556.0,6151.0,6326.0,328.0,130.4090909090909,1012.0,2534.0,5040.0,62.0,101.0,1887.0,319.0,3035.0,30156.0
21115,2017-05-29 18:00:00+00:00,369.0,586.0,6184.0,6441.0,329.0,128.63636363636363,1013.0,2963.0,5042.0,61.0,100.0,1061.0,317.0,2914.0,30108.0
21116,2017-05-29 19:00:00+00:00,365.0,592.0,6117.0,6379.0,327.0,126.86363636363636,1025.0,3910.0,5045.0,55.0,99.0,509.0,319.0,2822.0,30667.0
21117,2017-05-29 20:00:00+00:00,366.0,584.0,5993.0,6416.0,330.0,125.0909090909091,1012.0,3279.0,5047.0,55.0,102.0,352.0,323.0,2664.0,29518.0
21118,2017-05-29 21:00:00+00:00,365.0,580.0,5843.0,6390.0,328.0,123.31818181818181,1009.0,2165.0,5047.0,55.0,103.0,333.0,328.0,2333.0,27136.0
21119,2017-05-29 22:00:00+00:00,366.0,560.0,5327.0,6461.0,313.0,121.54545454545455,996.0,1734.0,5049.0,55.0,101.0,285.0,341.0,1854.0,25818.0
21120,2017-05-29 23:00:00+00:00,366.0,559.0,5474.0,6519.0,305.0,119.77272727272728,996.0,1237.0,5048.0,54.0,100.0,218.0,343.0,1539.0,24425.0
21121,2017-05-30 00:00:00+00:00,368.0,574.0,5348.0,6527.0,304.0,118.0,991.0,1054.0,5050.0,55.0,100.0,135.0,342.0,1324.0,23571.0
21122,2017-05-30 01:00:00+00:00,374.0,566.0,5349.0,6513.0,298.0,147.0,976.0,1018.0,5051.0,54.0,101.0,42.0,336.0,1155.0,23271.0
21123,2017-05-30 02:00:00+00:00,374.0,534.0,5461.0,6507.0,292.0,147.0,972.0,977.0,5054.0,55.0,101.0,41.0,340.0,1220.0,23123.0
21124,2017-05-30 03:00:00+00:00,372.0,581.0,5207.0,6506.0,305.0,108.0,971.0,977.0,5055.0,54.0,101.0,41.0,340.0,1266.0,23412.0
